request_index,cache_mode,phase,block_index,layer_index,step_index,model_call_index,block_start,block_end,block_token_count,mask_count,layer_latency_ms,block_input_norm,block_output_norm,block_delta_norm,block_delta_cosine,inter_step_output_delta_norm,inter_step_output_cosine
0,prefix,warmup,6,23,0,159,214,246,32,32,2.3331567645072937,648.1482543945312,675.0401611328125,237.4382781982422,0.9363911151885986,,
0,prefix,warmup,6,24,0,159,214,246,32,32,2.336372621357441,675.0401611328125,674.3093872070312,259.8703308105469,0.9258112907409668,,
0,prefix,warmup,6,25,0,159,214,246,32,32,2.473662607371807,674.3093872070312,757.1198120117188,316.3118591308594,0.9087200164794922,,
0,prefix,warmup,6,26,0,159,214,246,32,32,2.409921959042549,757.1198120117188,912.9049682617188,367.5410461425781,0.919826090335846,,
0,prefix,warmup,6,27,0,159,214,246,32,32,2.3676715791225433,912.9049682617188,1204.7406005859375,538.4320678710938,0.9069148302078247,,
0,prefix,warmup,6,28,0,159,214,246,32,32,2.369275316596031,1204.7406005859375,1848.554931640625,881.3001098632812,0.9186774492263794,,
0,prefix,warmup,6,29,0,159,214,246,32,32,2.329479902982712,1848.554931640625,2222.135498046875,813.0244750976562,0.9365229606628418,,
0,prefix,warmup,6,30,0,159,214,246,32,32,2.3048128932714462,2222.135498046875,2939.333740234375,1223.8228759765625,0.9247151017189026,,
0,prefix,warmup,6,31,0,159,214,246,32,32,2.388722263276577,2939.333740234375,3672.190185546875,2664.960205078125,0.695889949798584,,
0,prefix,refine,6,0,1,160,0,32,32,31,5.830883979797363,39.84455871582031,140.44044494628906,142.32803344726562,0.09417188912630081,16.146099090576172,0.9933793544769287
0,prefix,refine,6,1,1,160,0,32,32,31,2.6853419840335846,140.44044494628906,193.9371337890625,70.84574890136719,0.9604040384292603,19.302207946777344,0.9950740337371826
0,prefix,refine,6,2,1,160,0,32,32,31,2.468021586537361,193.9371337890625,204.72109985351562,27.489974975585938,0.9919477701187134,20.280986785888672,0.9950928688049316
0,prefix,refine,6,3,1,160,0,32,32,31,1.9481899216771126,204.72109985351562,239.57452392578125,48.027381896972656,0.9888707995414734,23.20953941345215,0.9953064322471619
0,prefix,refine,6,4,1,160,0,32,32,31,2.0325500518083572,239.57452392578125,273.3040771484375,47.84423828125,0.9912127256393433,29.820877075195312,0.9940348267555237
0,prefix,refine,6,5,1,160,0,32,32,31,1.9369078800082207,273.3040771484375,304.4185791015625,44.42692184448242,0.9939616918563843,32.51698303222656,0.9942834377288818
0,prefix,refine,6,6,1,160,0,32,32,31,2.2014882415533066,304.4185791015625,323.0321350097656,37.0676383972168,0.9947810173034668,35.51065444946289,0.9939515590667725
0,prefix,refine,6,7,1,160,0,32,32,31,1.8879659473896027,323.0321350097656,334.1844787597656,35.63923645019531,0.9946994781494141,37.11600112915039,0.9938303232192993
0,prefix,refine,6,8,1,160,0,32,32,31,2.0882943645119667,334.1844787597656,354.77349853515625,48.64270782470703,0.9918152689933777,40.15057373046875,0.9935926198959351
0,prefix,refine,6,9,1,160,0,32,32,31,2.087904140353203,354.77349853515625,362.00347900390625,53.41572189331055,0.9890998005867004,43.37980270385742,0.9928233027458191
0,prefix,refine,6,10,1,160,0,32,32,31,2.179395407438278,362.00347900390625,393.1447448730469,65.82101440429688,0.988189697265625,46.947296142578125,0.9928521513938904
0,prefix,refine,6,11,1,160,0,32,32,31,2.1368758752942085,393.1447448730469,413.5973205566406,81.01871490478516,0.981103241443634,49.390926361083984,0.9928426742553711
0,prefix,refine,6,12,1,160,0,32,32,31,2.042827196419239,413.5973205566406,428.2721862792969,95.20340728759766,0.9750208258628845,52.515174865722656,0.9924523830413818
0,prefix,refine,6,13,1,160,0,32,32,31,1.8689492717385292,428.2721862792969,480.8619079589844,130.7690887451172,0.965191125869751,56.262001037597656,0.993131160736084
0,prefix,refine,6,14,1,160,0,32,32,31,1.8213996663689613,480.8619079589844,466.3997497558594,112.3801498413086,0.9723049402236938,54.86749267578125,0.9930518865585327
0,prefix,refine,6,15,1,160,0,32,32,31,1.7656851559877396,466.3997497558594,463.69891357421875,120.92463684082031,0.9662050604820251,56.91184997558594,0.9924360513687134
0,prefix,refine,6,16,1,160,0,32,32,31,1.814928837120533,463.69891357421875,502.78302001953125,143.9893341064453,0.9588069915771484,58.17079162597656,0.9932824969291687
0,prefix,refine,6,17,1,160,0,32,32,31,1.7819656059145927,502.78302001953125,527.04931640625,146.8769073486328,0.9604016542434692,64.32701873779297,0.9925212264060974
0,prefix,refine,6,18,1,160,0,32,32,31,1.8172618001699448,527.04931640625,541.6249389648438,155.4046630859375,0.9580652713775635,70.27674102783203,0.991558313369751
0,prefix,refine,6,19,1,160,0,32,32,31,1.8153786659240723,541.6249389648438,587.3958740234375,177.61563110351562,0.9537065029144287,78.98463439941406,0.9909588694572449
0,prefix,refine,6,20,1,160,0,32,32,31,1.948871649801731,587.3958740234375,606.0294799804688,177.4645538330078,0.956245481967926,85.39071655273438,0.9900571703910828
0,prefix,refine,6,21,1,160,0,32,32,31,1.7709750682115555,606.0294799804688,643.2586059570312,206.15164184570312,0.9472621083259583,96.06791687011719,0.9888405799865723
0,prefix,refine,6,22,1,160,0,32,32,31,1.910097897052765,643.2586059570312,649.4453125,209.77444458007812,0.9473706483840942,107.92911529541016,0.9861571788787842
0,prefix,refine,6,23,1,160,0,32,32,31,2.2422662004828453,649.4453125,679.595458984375,238.71311950683594,0.9364676475524902,122.06187438964844,0.9837756752967834
0,prefix,refine,6,24,1,160,0,32,32,31,2.0164987072348595,679.595458984375,678.6856079101562,259.80084228515625,0.9268235564231873,134.35897827148438,0.9802896976470947
0,prefix,refine,6,25,1,160,0,32,32,31,2.003924921154976,678.6856079101562,762.7295532226562,316.6457214355469,0.9099704623222351,145.62405395507812,0.9816577434539795
0,prefix,refine,6,26,1,160,0,32,32,31,1.7823660746216774,762.7295532226562,919.7042236328125,368.7413635253906,0.9206392168998718,161.25296020507812,0.9845327138900757
0,prefix,refine,6,27,1,160,0,32,32,31,1.916470006108284,919.7042236328125,1211.823974609375,539.9620971679688,0.9074769020080566,182.4488983154297,0.9886132478713989
0,prefix,refine,6,28,1,160,0,32,32,31,1.9146660342812538,1211.823974609375,1856.4630126953125,884.1619873046875,0.9186094999313354,206.8725128173828,0.9937661290168762
0,prefix,refine,6,29,1,160,0,32,32,31,1.9775545224547386,1856.4630126953125,2229.6171875,812.9139404296875,0.9369881749153137,228.96470642089844,0.9947106838226318
0,prefix,refine,6,30,1,160,0,32,32,31,1.9672559574246407,2229.6171875,2937.753173828125,1219.2618408203125,0.924793004989624,262.4207763671875,0.9960054159164429
0,prefix,refine,6,31,1,160,0,32,32,31,2.139560878276825,2937.753173828125,3666.808349609375,2661.63232421875,0.6958451271057129,305.97052001953125,0.9965219497680664
0,prefix,refine,6,0,2,161,0,32,32,30,2.3288391530513763,40.45058059692383,141.57794189453125,142.8927001953125,0.1102026104927063,17.545875549316406,0.9923006296157837
0,prefix,refine,6,1,2,161,0,32,32,30,2.316925674676895,141.57794189453125,195.42970275878906,71.52879333496094,0.9599512815475464,22.358844757080078,0.9934344291687012
0,prefix,refine,6,2,2,161,0,32,32,30,1.9286023452877998,195.42970275878906,208.12637329101562,29.954744338989258,0.9909519553184509,26.522663116455078,0.9918813705444336
0,prefix,refine,6,3,2,161,0,32,32,30,1.8102098256349564,208.12637329101562,242.96615600585938,48.97882080078125,0.9882853031158447,31.5452823638916,0.9915549159049988
0,prefix,refine,6,4,2,161,0,32,32,30,1.7802519723773003,242.96615600585938,276.0513000488281,47.738277435302734,0.9911754131317139,36.79896545410156,0.9910807013511658
0,prefix,refine,6,5,2,161,0,32,32,30,2.045263536274433,276.0513000488281,307.1069641113281,45.54452896118164,0.9934580326080322,41.39112091064453,0.990880012512207
0,prefix,refine,6,6,2,161,0,32,32,30,1.9963206723332405,307.1069641113281,327.4368591308594,41.2384147644043,0.9936047792434692,49.69889450073242,0.9884226322174072
0,prefix,refine,6,7,2,161,0,32,32,30,1.818944700062275,327.4368591308594,341.169189453125,40.254547119140625,0.993597149848938,55.618289947509766,0.9866532683372498
0,prefix,refine,6,8,2,161,0,32,32,30,1.9273096695542336,341.169189453125,363.2850341796875,51.56499099731445,0.9912527203559875,60.86263656616211,0.9859171509742737
0,prefix,refine,6,9,2,161,0,32,32,30,2.064528875052929,363.2850341796875,372.095703125,57.516075134277344,0.9880571365356445,69.0508041381836,0.9826840162277222
0,prefix,refine,6,10,2,161,0,32,32,30,1.87766645103693,372.095703125,402.8322448730469,68.78997802734375,0.9873705506324768,75.65491485595703,0.9822294116020203
0,prefix,refine,6,11,2,161,0,32,32,30,2.053198404610157,402.8322448730469,425.3250732421875,84.73448944091797,0.9805246591567993,84.53885650634766,0.9800766110420227
0,prefix,refine,6,12,2,161,0,32,32,30,2.128840424120426,425.3250732421875,442.47613525390625,99.72102355957031,0.9743600487709045,94.15237426757812,0.9771395921707153
0,prefix,refine,6,13,2,161,0,32,32,30,2.2012582048773766,442.47613525390625,495.53289794921875,135.1042022705078,0.9647915363311768,100.16582489013672,0.979392409324646
0,prefix,refine,6,14,2,161,0,32,32,30,1.9614044576883316,495.53289794921875,481.9235534667969,115.95165252685547,0.9722335338592529,101.58135223388672,0.9775778651237488
0,prefix,refine,6,15,2,161,0,32,32,30,1.8835784867405891,481.9235534667969,476.9108581542969,123.57881927490234,0.9668264985084534,108.79554748535156,0.9736266732215881
0,prefix,refine,6,16,2,161,0,32,32,30,2.146102488040924,476.9108581542969,517.8448486328125,147.740966796875,0.9591954350471497,115.83921813964844,0.9746607542037964
0,prefix,refine,6,17,2,161,0,32,32,30,1.854563131928444,517.8448486328125,545.1586303710938,152.43162536621094,0.9601627588272095,127.99512481689453,0.9720553755760193
0,prefix,refine,6,18,2,161,0,32,32,30,2.0227599889039993,545.1586303710938,561.005126953125,162.212890625,0.9573855996131897,142.03897094726562,0.9674121141433716
0,prefix,refine,6,19,2,161,0,32,32,30,1.8245158717036247,561.005126953125,609.1919555664062,186.06809997558594,0.9527382254600525,154.63150024414062,0.9672471284866333
0,prefix,refine,6,20,2,161,0,32,32,30,2.0591095089912415,609.1919555664062,625.2568969726562,183.32473754882812,0.9562157392501831,164.46897888183594,0.9647876024246216
0,prefix,refine,6,21,2,161,0,32,32,30,2.2006360813975334,625.2568969726562,671.2227783203125,215.62405395507812,0.9471182823181152,193.0547637939453,0.957737922668457
0,prefix,refine,6,22,2,161,0,32,32,30,1.9846176728606224,671.2227783203125,683.2699584960938,228.55075073242188,0.9432010650634766,220.02847290039062,0.9467301368713379
0,prefix,refine,6,23,2,161,0,32,32,30,1.9170306622982025,683.2699584960938,715.94189453125,253.70181274414062,0.9352946281433105,242.4470672607422,0.9409452080726624
0,prefix,refine,6,24,2,161,0,32,32,30,1.7805034294724464,715.94189453125,713.4454345703125,275.0259704589844,0.9259570240974426,264.9485778808594,0.9287526607513428
0,prefix,refine,6,25,2,161,0,32,32,30,2.0784754306077957,713.4454345703125,805.1698608398438,331.30755615234375,0.9117748737335205,326.9183044433594,0.914444088935852
0,prefix,refine,6,26,2,161,0,32,32,30,1.918332651257515,805.1698608398438,965.4019165039062,385.490478515625,0.9209186434745789,399.8448181152344,0.9111350774765015
0,prefix,refine,6,27,2,161,0,32,32,30,1.9259480759501457,965.4019165039062,1253.1343994140625,543.5599365234375,0.9120977520942688,515.443115234375,0.9130787253379822
0,prefix,refine,6,28,2,161,0,32,32,30,2.2254735231399536,1253.1343994140625,1871.041748046875,876.3519897460938,0.917639970779419,645.36181640625,0.9400705099105835
0,prefix,refine,6,29,2,161,0,32,32,30,2.315773628652096,1871.041748046875,2236.212890625,805.0626831054688,0.9384768009185791,755.2179565429688,0.9428014755249023
0,prefix,refine,6,30,2,161,0,32,32,30,2.3858752101659775,2236.212890625,2924.090576171875,1210.70703125,0.9240907430648804,896.4825439453125,0.9532235860824585
0,prefix,refine,6,31,2,161,0,32,32,30,1.9283425062894821,2924.090576171875,3634.747802734375,2624.111572265625,0.6998122334480286,1084.267578125,0.9559303522109985
0,prefix,refine,6,0,3,162,0,32,32,29,2.3669712245464325,40.964664459228516,142.11549377441406,143.3106689453125,0.11482656747102737,19.096942901611328,0.9909532070159912
0,prefix,refine,6,1,3,162,0,32,32,29,2.89020873606205,142.11549377441406,193.40138244628906,68.80098724365234,0.9617429971694946,23.028709411621094,0.993039608001709
0,prefix,refine,6,2,3,162,0,32,32,29,2.1441997960209846,193.40138244628906,206.44219970703125,30.092981338500977,0.9907907843589783,24.6380558013916,0.9929699301719666
0,prefix,refine,6,3,3,162,0,32,32,29,1.8355371430516243,206.44219970703125,241.4688262939453,48.9632682800293,0.9882639646530151,30.378320693969727,0.9921598434448242
0,prefix,refine,6,4,3,162,0,32,32,29,1.9304268062114716,241.4688262939453,274.55712890625,47.73260498046875,0.9910793900489807,35.764190673828125,0.9915808439254761
0,prefix,refine,6,5,3,162,0,32,32,29,2.0026126876473427,274.55712890625,306.5363464355469,46.854652404785156,0.9930379986763,38.81975173950195,0.9920022487640381
0,prefix,refine,6,6,3,162,0,32,32,29,2.0247241482138634,306.5363464355469,327.1066589355469,41.67152786254883,0.9934571981430054,44.16638946533203,0.9909015893936157
0,prefix,refine,6,7,3,162,0,32,32,29,1.955113373696804,327.1066589355469,343.31427001953125,44.612823486328125,0.9923151731491089,50.23027038574219,0.9892547130584717
0,prefix,refine,6,8,3,162,0,32,32,29,2.1746568381786346,343.31427001953125,365.28973388671875,53.03168869018555,0.9907212853431702,55.4690055847168,0.9884309768676758
0,prefix,refine,6,9,3,162,0,32,32,29,2.2561606019735336,365.28973388671875,375.718017578125,59.23583221435547,0.9876207113265991,59.66697692871094,0.9873194098472595
0,prefix,refine,6,10,3,162,0,32,32,29,1.9704625010490417,375.718017578125,406.8199768066406,71.05996704101562,0.9866506457328796,65.98838806152344,0.9867662191390991
0,prefix,refine,6,11,3,162,0,32,32,29,2.1800780668854713,406.8199768066406,429.1396789550781,85.5267105102539,0.9804795980453491,73.12181854248047,0.9853932857513428
0,prefix,refine,6,12,3,162,0,32,32,29,2.231345511972904,429.1396789550781,445.69805908203125,100.76392364501953,0.9741721153259277,81.27581024169922,0.9832745790481567
0,prefix,refine,6,13,3,162,0,32,32,29,2.8957389295101166,445.69805908203125,499.02508544921875,136.88174438476562,0.9642674922943115,92.97982788085938,0.9825394153594971
0,prefix,refine,6,14,3,162,0,32,32,29,2.0107580348849297,499.02508544921875,486.99261474609375,116.6643295288086,0.9722908139228821,96.38373565673828,0.9802588820457458
0,prefix,refine,6,15,3,162,0,32,32,29,2.243257127702236,486.99261474609375,482.7576904296875,125.65255737304688,0.9664545059204102,103.93587493896484,0.976607620716095
0,prefix,refine,6,16,3,162,0,32,32,29,2.300034277141094,482.7576904296875,522.96533203125,149.03807067871094,0.9592056274414062,109.56918334960938,0.9778765439987183
0,prefix,refine,6,17,3,162,0,32,32,29,1.8708938732743263,522.96533203125,555.10498046875,157.0706024169922,0.9592815637588501,125.65056610107422,0.9740718603134155
0,prefix,refine,6,18,3,162,0,32,32,29,1.8648430705070496,555.10498046875,572.3572998046875,165.21115112304688,0.9575077891349792,138.1582489013672,0.9704701900482178
0,prefix,refine,6,19,3,162,0,32,32,29,1.962306909263134,572.3572998046875,625.1968383789062,191.80389404296875,0.9524895548820496,152.6438751220703,0.9697409272193909
0,prefix,refine,6,20,3,162,0,32,32,29,2.049090340733528,625.1968383789062,642.071533203125,188.92039489746094,0.9558925628662109,155.5527801513672,0.9702101945877075
0,prefix,refine,6,21,3,162,0,32,32,29,2.2385278716683388,642.071533203125,682.2725830078125,217.22833251953125,0.9479784369468689,169.13063049316406,0.9688939452171326
0,prefix,refine,6,22,3,162,0,32,32,29,2.274465747177601,682.2725830078125,691.8847045898438,229.5856170654297,0.9442607164382935,183.41600036621094,0.9644894599914551
0,prefix,refine,6,23,3,162,0,32,32,29,2.050722949206829,691.8847045898438,728.9287109375,258.3574523925781,0.9351772665977478,198.36590576171875,0.9624531269073486
0,prefix,refine,6,24,3,162,0,32,32,29,2.182731404900551,728.9287109375,726.2605590820312,278.0902099609375,0.9269572496414185,216.30337524414062,0.9550014138221741
0,prefix,refine,6,25,3,162,0,32,32,29,2.023773267865181,726.2605590820312,815.5037231445312,329.52728271484375,0.9150436520576477,252.90005493164062,0.9513671398162842
0,prefix,refine,6,26,3,162,0,32,32,29,2.000187523663044,815.5037231445312,967.3939819335938,382.00689697265625,0.922126054763794,310.24957275390625,0.9484623670578003
0,prefix,refine,6,27,3,162,0,32,32,29,1.9840477034449577,967.3939819335938,1267.1424560546875,554.538330078125,0.9112107753753662,412.08758544921875,0.9465816020965576
0,prefix,refine,6,28,3,162,0,32,32,29,1.8327515572309494,1267.1424560546875,1869.2451171875,866.3735961914062,0.9180711507797241,516.790771484375,0.9618100523948669
0,prefix,refine,6,29,3,162,0,32,32,29,2.0292233675718307,1869.2451171875,2223.7587890625,786.8277587890625,0.9406417608261108,609.3558349609375,0.9626754522323608
0,prefix,refine,6,30,3,162,0,32,32,29,1.9000982865691185,2223.7587890625,2890.957275390625,1190.8099365234375,0.9243287444114685,737.0167236328125,0.9679290056228638
0,prefix,refine,6,31,3,162,0,32,32,29,1.9376501441001892,2890.957275390625,3586.30126953125,2584.36181640625,0.7012167572975159,919.7925415039062,0.9676344394683838
0,prefix,refine,6,0,4,163,0,32,32,28,2.3898938670754433,41.48453140258789,142.3505401611328,143.18167114257812,0.12561838328838348,16.66224479675293,0.9931489825248718
0,prefix,refine,6,1,4,163,0,32,32,28,2.504691481590271,142.3505401611328,192.21017456054688,67.5990219116211,0.9619281888008118,19.235652923583984,0.9950440526008606
0,prefix,refine,6,2,4,163,0,32,32,28,2.0770225673913956,192.21017456054688,206.2081298828125,31.202816009521484,0.9901912808418274,20.972633361816406,0.9948360323905945
0,prefix,refine,6,3,4,163,0,32,32,28,1.8828166648745537,206.2081298828125,242.34765625,50.64706039428711,0.9874061346054077,26.367326736450195,0.9940715432167053
0,prefix,refine,6,4,4,163,0,32,32,28,2.0199259743094444,242.34765625,276.3016357421875,48.89816665649414,0.9907587766647339,32.416629791259766,0.993098258972168
0,prefix,refine,6,5,4,163,0,32,32,28,1.976904459297657,276.3016357421875,309.0295104980469,48.470943450927734,0.9925196170806885,36.654632568359375,0.9929467439651489
0,prefix,refine,6,6,4,163,0,32,32,28,1.9565057009458542,309.0295104980469,330.7298583984375,43.34618377685547,0.9931179285049438,43.47541046142578,0.9913317561149597
0,prefix,refine,6,7,4,163,0,32,32,28,1.9497517496347427,330.7298583984375,348.0216979980469,45.4359245300293,0.9923384785652161,49.73332595825195,0.9897499084472656
0,prefix,refine,6,8,4,163,0,32,32,28,1.934894360601902,348.0216979980469,370.8841247558594,53.87101364135742,0.990790605545044,55.466617584228516,0.98876953125
0,prefix,refine,6,9,4,163,0,32,32,28,1.8931962549686432,370.8841247558594,381.1181640625,60.2963981628418,0.9875164031982422,60.42759704589844,0.9873571991920471
0,prefix,refine,6,10,4,163,0,32,32,28,2.0242538303136826,381.1181640625,412.948974609375,73.81500244140625,0.9859130382537842,67.06231689453125,0.9867295026779175
0,prefix,refine,6,11,4,163,0,32,32,28,2.002953551709652,412.948974609375,435.8436279296875,86.2169189453125,0.9808070659637451,73.32686614990234,0.9857468008995056
0,prefix,refine,6,12,4,163,0,32,32,28,2.1158158779144287,435.8436279296875,452.4425354003906,100.65949249267578,0.9750057458877563,81.5891342163086,0.9836030602455139
0,prefix,refine,6,13,4,163,0,32,32,28,1.9242949783802032,452.4425354003906,507.4505310058594,140.5642852783203,0.96355801820755,93.63800048828125,0.9828242063522339
0,prefix,refine,6,14,4,163,0,32,32,28,1.8696719780564308,507.4505310058594,496.056640625,118.04902648925781,0.9725748300552368,92.52893829345703,0.9824458360671997
0,prefix,refine,6,15,4,163,0,32,32,28,1.9517363980412483,496.056640625,496.28680419921875,127.88220977783203,0.9667812585830688,100.57646942138672,0.9792652130126953
0,prefix,refine,6,16,4,163,0,32,32,28,1.8553640693426132,496.28680419921875,534.4948120117188,150.4651641845703,0.9600718021392822,102.41925048828125,0.9814677834510803
0,prefix,refine,6,17,4,163,0,32,32,28,1.9051376730203629,534.4948120117188,567.1215209960938,159.23715209960938,0.9599242806434631,110.64178466796875,0.9807799458503723
0,prefix,refine,6,18,4,163,0,32,32,28,1.8663452938199043,567.1215209960938,580.7056884765625,166.0252227783203,0.9584263563156128,122.83621978759766,0.9774000644683838
0,prefix,refine,6,19,4,163,0,32,32,28,2.2534262388944626,580.7056884765625,632.648193359375,192.70266723632812,0.9531269669532776,137.37803649902344,0.9762046933174133
0,prefix,refine,6,20,4,163,0,32,32,28,2.047988586127758,632.648193359375,648.6325073242188,188.33392333984375,0.9570850133895874,145.93325805664062,0.9744768142700195
0,prefix,refine,6,21,4,163,0,32,32,28,1.8127541989088058,648.6325073242188,693.3965454101562,219.15225219726562,0.9488267302513123,163.89266967773438,0.9717338681221008
0,prefix,refine,6,22,4,163,0,32,32,28,1.9623860716819763,693.3965454101562,705.6947631835938,233.1541748046875,0.9446001648902893,181.78985595703125,0.9663461446762085
0,prefix,refine,6,23,4,163,0,32,32,28,1.8714554607868195,705.6947631835938,743.5444946289062,262.62921142578125,0.9356334805488586,196.05274963378906,0.9647301435470581
0,prefix,refine,6,24,4,163,0,32,32,28,1.8559666350483894,743.5444946289062,751.354248046875,288.2379455566406,0.9256912469863892,216.2273712158203,0.9577272534370422
0,prefix,refine,6,25,4,163,0,32,32,28,1.8780669197440147,751.354248046875,844.1027221679688,337.8460693359375,0.9167883396148682,249.28457641601562,0.9554452896118164
0,prefix,refine,6,26,4,163,0,32,32,28,4.055840894579887,844.1027221679688,1002.5119018554688,397.0576171875,0.9216648936271667,302.54241943359375,0.9534372091293335
0,prefix,refine,6,27,4,163,0,32,32,28,2.014465630054474,1002.5119018554688,1297.260498046875,554.7321166992188,0.9150834083557129,370.060546875,0.9586137533187866
0,prefix,refine,6,28,4,163,0,32,32,28,1.801794394850731,1297.260498046875,1896.1619873046875,880.6080322265625,0.9152741432189941,484.5801696777344,0.9669674634933472
0,prefix,refine,6,29,4,163,0,32,32,28,1.7784787341952324,1896.1619873046875,2248.69140625,787.9425048828125,0.9417628049850464,551.4920654296875,0.9696455597877502
0,prefix,refine,6,30,4,163,0,32,32,28,1.9185133278369904,2248.69140625,2890.113525390625,1174.569580078125,0.9255059957504272,655.6529541015625,0.9742684364318848
0,prefix,refine,6,31,4,163,0,32,32,28,1.9343839958310127,2890.113525390625,3544.247802734375,2548.196044921875,0.7039295434951782,841.212646484375,0.97222900390625
0,prefix,refine,6,0,5,164,0,32,32,27,2.1690567955374718,42.28994369506836,142.61578369140625,142.95916748046875,0.14013618230819702,12.414835929870605,0.9962149858474731
0,prefix,refine,6,1,5,164,0,32,32,27,2.0231902599334717,142.61578369140625,192.4129638671875,67.58672332763672,0.9619555473327637,13.059366226196289,0.9976954460144043
0,prefix,refine,6,2,5,164,0,32,32,27,1.7393548041582108,192.4129638671875,206.8472442626953,31.548879623413086,0.9901136159896851,13.863594055175781,0.9977529048919678
0,prefix,refine,6,3,5,164,0,32,32,27,1.7247376963496208,206.8472442626953,243.2483673095703,51.10036087036133,0.9872210025787354,16.63933753967285,0.9976620674133301
0,prefix,refine,6,4,5,164,0,32,32,27,1.775091513991356,243.2483673095703,277.45562744140625,49.77982711791992,0.9903151392936707,20.879365921020508,0.997170090675354
0,prefix,refine,6,5,5,164,0,32,32,27,1.7241965979337692,277.45562744140625,310.3664855957031,48.69380187988281,0.9925280809402466,22.744590759277344,0.9973187446594238
0,prefix,refine,6,6,5,164,0,32,32,27,2.0622247830033302,310.3664855957031,332.3966369628906,43.89547348022461,0.9930209517478943,25.717636108398438,0.9970110654830933
0,prefix,refine,6,7,5,164,0,32,32,27,1.8260087817907333,332.3966369628906,349.9741516113281,47.06059265136719,0.9918172955513,29.39451026916504,0.9964774250984192
0,prefix,refine,6,8,5,164,0,32,32,27,2.120746299624443,349.9741516113281,373.3397521972656,55.63367462158203,0.9902538061141968,34.09441375732422,0.9958319067955017
0,prefix,refine,6,9,5,164,0,32,32,27,1.9241441041231155,373.3397521972656,384.68017578125,61.487247467041016,0.9872919917106628,38.94582748413086,0.9948757886886597
0,prefix,refine,6,10,5,164,0,32,32,27,2.2113854065537453,384.68017578125,416.72674560546875,76.05695343017578,0.9851657152175903,45.19121170043945,0.9941114783287048
0,prefix,refine,6,11,5,164,0,32,32,27,2.140282653272152,416.72674560546875,441.2384338378906,88.10450744628906,0.9805284142494202,52.246559143066406,0.9929777979850769
0,prefix,refine,6,12,5,164,0,32,32,27,2.2807279601693153,441.2384338378906,459.24383544921875,102.6097412109375,0.9748177528381348,57.78192138671875,0.9920727014541626
0,prefix,refine,6,13,5,164,0,32,32,27,2.2157151252031326,459.24383544921875,512.9283447265625,141.9960174560547,0.9633153676986694,63.181941986083984,0.9923856854438782
0,prefix,refine,6,14,5,164,0,32,32,27,2.1854182705283165,512.9283447265625,501.32879638671875,119.0008773803711,0.9727221727371216,63.48109817504883,0.991949737071991
0,prefix,refine,6,15,5,164,0,32,32,27,2.094096504151821,501.32879638671875,503.7250061035156,128.7451629638672,0.9671890139579773,70.04366302490234,0.9902933835983276
0,prefix,refine,6,16,5,164,0,32,32,27,2.242365851998329,503.7250061035156,540.1875,150.2432861328125,0.9609607458114624,72.01559448242188,0.9910691976547241
0,prefix,refine,6,17,5,164,0,32,32,27,2.0905379205942154,540.1875,575.5144653320312,162.1426239013672,0.9597194194793701,79.88790893554688,0.9903245568275452
0,prefix,refine,6,18,5,164,0,32,32,27,1.9282717257738113,575.5144653320312,589.5789184570312,168.76136779785156,0.9583178758621216,92.44586944580078,0.9876291155815125
0,prefix,refine,6,19,5,164,0,32,32,27,2.0118504762649536,589.5789184570312,643.9703979492188,196.6785125732422,0.9529469013214111,107.14337921142578,0.9860595464706421
0,prefix,refine,6,20,5,164,0,32,32,27,2.2230586037039757,643.9703979492188,657.9978637695312,189.32400512695312,0.9579302668571472,114.97144317626953,0.9846099615097046
0,prefix,refine,6,21,5,164,0,32,32,27,2.0956480875611305,657.9978637695312,702.0047607421875,220.2494354248047,0.9495802521705627,128.0970458984375,0.983212411403656
0,prefix,refine,6,22,5,164,0,32,32,27,1.8770955502986908,702.0047607421875,716.8826293945312,233.06297302246094,0.9462446570396423,134.47654724121094,0.9822429418563843
0,prefix,refine,6,23,5,164,0,32,32,27,1.9282232969999313,716.8826293945312,754.4982299804688,263.1278076171875,0.937298059463501,139.1206512451172,0.9828503131866455
0,prefix,refine,6,24,5,164,0,32,32,27,1.9835764542222023,754.4982299804688,765.4912719726562,288.28436279296875,0.9281501173973083,141.5983428955078,0.9827347993850708
0,prefix,refine,6,25,5,164,0,32,32,27,2.018132247030735,765.4912719726562,857.6798706054688,335.8790588378906,0.9205475449562073,155.02017211914062,0.9835188388824463
0,prefix,refine,6,26,5,164,0,32,32,27,1.898135058581829,857.6798706054688,1013.5672607421875,395.2080993652344,0.9241323471069336,172.6388702392578,0.9853848218917847
0,prefix,refine,6,27,5,164,0,32,32,27,2.009935677051544,1013.5672607421875,1306.3460693359375,550.1998901367188,0.9180469512939453,199.34091186523438,0.9882924556732178
0,prefix,refine,6,28,5,164,0,32,32,27,2.07469891756773,1306.3460693359375,1897.1005859375,873.0542602539062,0.9166210889816284,237.6257781982422,0.9921433329582214
0,prefix,refine,6,29,5,164,0,32,32,27,1.9900789484381676,1897.1005859375,2246.473876953125,784.2584228515625,0.942154049873352,273.88726806640625,0.9925708770751953
0,prefix,refine,6,30,5,164,0,32,32,27,1.8554134294390678,2246.473876953125,2875.172607421875,1164.0291748046875,0.9257025718688965,334.1683044433594,0.9932886362075806
