absolute_position,commit_correct_w1,commit_correct_w2,commit_correct_w3,commit_correct_w4,commit_fraction_w1,commit_fraction_w2,commit_fraction_w3,commit_fraction_w4,commit_step_w1,commit_step_w2,commit_step_w3,commit_step_w4,final_stable_fraction,final_stable_step,final_token,flip_count,position,request_index
84,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.4017857142857143,45,3691,1,53,7
85,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.4107142857142857,46,9626,1,54,7
86,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.39285714285714285,44,2192,1,55,7
87,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.42857142857142855,48,1077,1,56,7
88,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.45535714285714285,51,3741,1,57,7
89,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.44642857142857145,50,4463,1,58,7
90,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.4642857142857143,52,296,1,59,7
91,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.4732142857142857,53,43863,1,60,7
92,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.48214285714285715,54,723,1,61,7
93,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.49107142857142855,55,31928,1,62,7
94,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.5,56,2560,1,63,7
95,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.5089285714285714,57,4178,1,64,7
96,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.5178571428571429,58,301,1,65,7
97,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.5267857142857143,59,2838,1,66,7
98,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.5357142857142857,60,2526,1,67,7
99,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.5357142857142857,60,13,1,68,7
100,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.5535714285714286,62,198,1,69,7
101,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.5535714285714286,62,198,1,70,7
102,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.5446428571428571,61,480,1,71,7
103,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.75,84,7287,1,72,7
104,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.5625,63,31073,1,73,7
105,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.5714285714285714,64,198,1,74,7
106,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.5803571428571429,65,198,1,75,7
107,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.5892857142857143,66,25343,1,76,7
108,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.5982142857142857,67,11312,1,77,7
109,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.6071428571428571,68,268,1,78,7
110,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.625,70,4973,1,79,7
111,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.625,70,300,1,80,7
112,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.6160714285714286,69,268,1,81,7
113,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.6339285714285714,71,43863,1,82,7
114,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.7232142857142857,81,4463,1,83,7
115,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.6428571428571429,72,301,1,84,7
116,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.6517857142857143,73,4479,1,85,7
117,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.6607142857142857,74,80361,1,86,7
118,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.6785714285714286,76,7736,1,87,7
119,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.6696428571428571,75,297,1,88,7
120,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.6875,77,5301,1,89,7
121,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.6964285714285714,78,3770,1,90,7
122,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.7142857142857143,80,60394,1,91,7
123,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.7053571428571429,79,13,1,92,7
124,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.7410714285714286,83,198,1,93,7
125,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.7321428571428571,82,198,1,94,7
126,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.7410714285714286,83,480,1,95,7
127,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.9821428571428571,110,29609,1,96,7
128,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.7767857142857143,87,31073,1,97,7
129,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.7857142857142857,88,198,1,98,7
130,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.7678571428571429,86,198,1,99,7
131,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.9107142857142857,102,480,1,100,7
132,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,1.0,112,101101,1,101,7
133,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.9910714285714286,111,527,1,102,7
134,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.9285714285714286,104,31073,1,103,7
135,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.9285714285714286,104,831,1,104,7
136,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.9196428571428571,103,22114,1,105,7
137,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.9375,105,8393,1,106,7
138,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.9017857142857143,101,60,1,107,7
139,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.8571428571428571,96,198,1,108,7
140,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.8928571428571429,100,198,1,109,7
141,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.8839285714285714,99,480,1,110,7
142,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.9642857142857143,108,37706,1,111,7
143,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.875,98,31073,1,112,7
144,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.875,98,831,1,113,7
145,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.8660714285714286,97,22114,1,114,7
146,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.9732142857142857,109,6858,1,115,7
147,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.8482142857142857,95,60,1,116,7
148,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.8392857142857143,94,198,1,117,7
149,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.8392857142857143,94,198,1,118,7
150,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.8303571428571429,93,480,1,119,7
151,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.9464285714285714,106,6272,1,120,7
152,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.8214285714285714,92,31073,1,121,7
153,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.8125,91,831,1,122,7
154,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.8035714285714286,90,22114,1,123,7
155,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.9553571428571429,107,8383,1,124,7
156,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.7946428571428571,89,60,1,125,7
157,False,False,False,False,0.0,0.008928571428571428,0.017857142857142856,0.026785714285714284,0,1,2,3,0.7589285714285714,85,126348,1,126,7
28,False,False,True,True,0.0,0.008620689655172414,0.034482758620689655,0.04310344827586207,0,1,4,5,0.017241379310344827,2,27974,1,0,8
29,False,False,True,True,0.0,0.008620689655172414,0.034482758620689655,0.04310344827586207,0,1,4,5,0.017241379310344827,2,4403,1,1,8
30,False,False,True,True,0.0,0.008620689655172414,0.034482758620689655,0.04310344827586207,0,1,4,5,0.017241379310344827,2,98030,1,2,8
31,False,True,True,True,0.0,0.017241379310344827,0.02586206896551724,0.034482758620689655,0,2,3,4,0.008620689655172414,1,2142,1,3,8
32,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.034482758620689655,4,560,1,4,8
33,False,False,False,True,0.0,0.008620689655172414,0.017241379310344827,0.05172413793103448,0,1,2,6,0.02586206896551724,3,10863,1,5,8
34,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.04310344827586207,5,15752,1,6,8
35,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.05172413793103448,6,296,1,7,8
36,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.05172413793103448,6,57126,1,8,8
37,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.04310344827586207,5,34556,1,9,8
38,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.05172413793103448,6,2295,1,10,8
39,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.05172413793103448,6,5566,1,11,8
40,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.05172413793103448,6,1521,1,12,8
41,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.0603448275862069,7,792,1,13,8
42,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.07758620689655173,9,4942,1,14,8
43,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.06896551724137931,8,268,1,15,8
44,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.1206896551724138,14,5513,1,16,8
45,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.08620689655172414,10,300,1,17,8
46,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.09482758620689655,11,268,1,18,8
47,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.10344827586206896,12,2718,1,19,8
48,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.11206896551724138,13,297,1,20,8
49,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.12931034482758622,15,8941,1,21,8
50,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.14655172413793102,17,13900,1,22,8
51,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.13793103448275862,16,301,1,23,8
52,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.21551724137931033,25,9522,1,24,8
53,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.16379310344827586,19,23493,1,25,8
54,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.15517241379310345,18,13,1,26,8
55,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.1724137931034483,20,3165,1,27,8
56,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.20689655172413793,24,268,1,28,8
57,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.19827586206896552,23,4403,1,29,8
58,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.1810344827586207,21,21079,1,30,8
59,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.1896551724137931,22,341,1,31,8
60,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.22413793103448276,26,7909,1,32,8
61,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.23275862068965517,27,11,1,33,8
62,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.2413793103448276,28,268,1,34,8
63,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.25,29,2718,1,35,8
64,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.25862068965517243,30,341,1,36,8
65,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.27586206896551724,32,12545,1,37,8
66,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.2672413793103448,31,297,1,38,8
67,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.28448275862068967,33,8941,1,39,8
68,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.3017241379310345,35,3019,1,40,8
69,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.29310344827586204,34,378,1,41,8
70,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.3103448275862069,36,341,1,42,8
71,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.31896551724137934,37,44918,1,43,8
72,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.3275862068965517,38,527,1,44,8
73,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.33620689655172414,39,268,1,45,8
74,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.3448275862068966,40,7909,1,46,8
75,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.49137931034482757,57,2514,1,47,8
76,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.35344827586206895,41,11,1,48,8
77,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.3620689655172414,42,818,1,49,8
78,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.3706896551724138,43,560,1,50,8
79,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.3793103448275862,44,1490,1,51,8
80,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.3879310344827586,45,296,1,52,8
81,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.39655172413793105,46,51110,1,53,8
82,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.4051724137931034,47,301,1,54,8
83,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.4482758620689655,52,97686,1,55,8
84,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.4396551724137931,51,118958,1,56,8
85,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.45689655172413796,53,23493,1,57,8
86,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.41379310344827586,48,13,1,58,8
87,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.4224137931034483,49,1077,1,59,8
88,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.43103448275862066,50,560,1,60,8
89,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.46551724137931033,54,2051,1,61,8
90,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.47413793103448276,55,297,1,62,8
91,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.4827586206896552,56,259,1,63,8
92,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.5086206896551724,59,6446,1,64,8
93,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.5,58,300,1,65,8
94,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.5862068965517241,68,15716,1,66,8
95,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.5172413793103449,60,301,1,67,8
96,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.5603448275862069,65,20510,1,68,8
97,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.5344827586206896,62,296,1,69,8
98,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.5258620689655172,61,268,1,70,8
99,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.5431034482758621,63,8503,1,71,8
100,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.5517241379310345,64,3019,1,72,8
101,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.5517241379310345,64,11,1,73,8
102,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.5689655172413793,66,818,1,74,8
103,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.5775862068965517,67,560,1,75,8
104,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.7586206896551724,88,6658,1,76,8
105,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.5948275862068966,69,268,1,77,8
106,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.603448275862069,70,7071,1,78,8
107,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.6637931034482759,77,4178,1,79,8
108,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.6120689655172413,71,300,1,80,8
109,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.6206896551724138,72,268,1,81,8
110,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.6293103448275862,73,2718,1,82,8
111,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.6379310344827587,74,13,1,83,8
112,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.6551724137931034,76,14143,1,84,8
113,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.646551724137931,75,11,1,85,8
114,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.7413793103448276,86,950,1,86,8
115,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.6896551724137931,80,268,1,87,8
116,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.6724137931034483,78,4403,1,88,8
117,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.6810344827586207,79,21079,1,89,8
118,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.6982758620689655,81,341,1,90,8
119,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.7068965517241379,82,7909,1,91,8
120,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.7155172413793104,83,11,1,92,8
121,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.7241379310344828,84,268,1,93,8
122,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.7327586206896551,85,2718,1,94,8
123,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.75,87,1115,1,95,8
124,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.8017241379310345,93,526,1,96,8
125,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.8017241379310345,93,367,1,97,8
126,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.7931034482758621,92,2766,1,98,8
127,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.8017241379310345,93,297,1,99,8
128,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.8448275862068966,98,9070,1,100,8
129,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.8275862068965517,96,268,1,101,8
130,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.8103448275862069,94,2771,1,102,8
131,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.8362068965517241,97,3278,1,103,8
132,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.8189655172413793,95,300,1,104,8
133,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.853448275862069,99,2917,1,105,8
134,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.8620689655172413,100,23493,1,106,8
135,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.8706896551724138,101,11,1,107,8
136,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.8793103448275862,102,818,1,108,8
137,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.8793103448275862,102,560,1,109,8
138,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.8879310344827587,103,1490,1,110,8
139,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.896551724137931,104,296,1,111,8
140,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.9051724137931034,105,259,1,112,8
141,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.9224137931034483,107,6446,1,113,8
142,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.9137931034482759,106,300,1,114,8
143,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,1.0,116,17530,1,115,8
144,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.9310344827586207,108,301,1,116,8
145,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.9396551724137931,109,259,1,117,8
146,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.9913793103448276,115,11185,1,118,8
147,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.9741379310344828,113,296,1,119,8
148,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.9741379310344828,113,268,1,120,8
149,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.9827586206896551,114,4178,1,121,8
150,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.9655172413793104,112,300,1,122,8
151,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.9482758620689655,110,268,1,123,8
152,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.9568965517241379,111,2718,1,124,8
153,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.7844827586206896,91,13,1,125,8
154,False,False,False,False,0.0,0.008620689655172414,0.017241379310344827,0.02586206896551724,0,1,2,3,0.7758620689655172,90,126348,1,126,8
29,False,False,True,True,0.0,0.009009009009009009,0.036036036036036036,0.04504504504504504,0,1,4,5,0.018018018018018018,2,8979,1,0,9
30,False,True,True,True,0.0,0.018018018018018018,0.02702702702702703,0.036036036036036036,0,2,3,4,0.009009009009009009,1,462,1,1,9
